"행정구역별","연령·교육정도별","구분별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"서울특별시","25-29세","육아","비율","%",".37841",".3622",".30544","30.90173","24.58131","30.04726","22.58482","30.48998","42.58891","48.39813","57.5",
"서울특별시","30-34세","경력단절여성 전체","인원","명","95226.115","99980.707","75993.565","79584.282","77538.158","71721.231","61191.054","51567.807","45037.467","30328.129","34795.514",
"서울특별시","30-34세","경력단절여성 전체","비율","%","4.94533","4.9707","3.83804","100","100","100","100","100","100","100","100",
"서울특별시","30-34세","결혼준비","인원","명","31262.194","33090.18","25890.442","23546.348","22133.939","19044.158","17108.707","11764.578","9244.729","5075.049","7750.647",
"서울특별시","30-34세","결혼준비","비율","%","1.62352","1.64513","1.30759","29.58668","28.54587","26.55303","27.95949","22.8138","20.52675","16.7338","22.3",
"서울특별시","30-34세","임신, 출산","인원","명","21845.59","25869.102","18490.85","19306.912","24354.05","24210.113","21846.176","14388.179","12214.08","6038.78","8362.347",
"서울특별시","30-34세","임신, 출산","비율","%","1.1345","1.28612",".93388","24.2597","31.40912","33.75585","35.70158","27.90148","27.11982","19.91148","24",
"서울특별시","30-34세","자녀교육(초등학생)","인원","명","1334.98","976.811","564.513","205.051","705.119","0","275.432","280.109","1017.84","274.49","0",
"서울특별시","30-34세","자녀교육(초등학생)","비율","%",".06933",".04856",".02851",".25765",".90938","0",".45012",".54319","2.25999",".90507","0",
"서울특별시","30-34세","가족돌봄","인원","명","","","","1449.479","700.315","286.802","272.368","382.729","1102.009","274.49","318.702",
"서울특별시","30-34세","가족돌봄","비율","%","","","","1.82131",".90319",".39988",".44511",".74219","2.44687",".90507",".9",
"서울특별시","30-34세","육아","인원","명","40783.351","40044.614","31047.76","35076.492","29644.735","28180.158","21688.371","24752.212","21458.809","18665.32","18363.818",
"서울특별시","30-34세","육아","비율","%","2.11798","1.99088","1.56806","44.07465","38.23245","39.29124","35.4437","47.99935","47.64657","61.54458","52.8",
"서울특별시","35-39세","경력단절여성 전체","인원","명","98482.152","93221.625","97757.357","99401.729","106164.889","103975.761","96247.349","88552.33","77265.96","66795.782","65453.67",
"서울특별시","35-39세","경력단절여성 전체","비율","%","5.11442","4.63466","4.93721","100","100","100","100","100","100","100","100",
"서울특별시","35-39세","결혼준비","인원","명","34000.93","33469.148","29836.716","25919.671","25877.94","22982.288","22862.45","17613.367","15535.863","9422.72","9776.639",
"서울특별시","35-39세","결혼준비","비율","%","1.76575","1.66397","1.5069","26.07567","24.37523","22.10351","23.75385","19.89035","20.107","14.10676","14.9",
"서울특별시","35-39세","임신, 출산","인원","명","18291.035","20442.384","22631.676","22481.175","26459.083","32717.5","23184.809","20267.436","16129.11","14779.215","12528.162",
"서울특별시","35-39세","임신, 출산","비율","%",".9499","1.01633","1.14301","22.61648","24.92263","31.46647","24.08878","22.88752","20.87479","22.12597","19.1",
"서울특별시","35-39세","자녀교육(초등학생)","인원","명","5439.475","5538.71","2550.603","3992.716","2577.273","1204.63","3043.18","4101.743","1644.822","985.281","1620.199",
"서울특별시","35-39세","자녀교육(초등학생)","비율","%",".28249",".27537",".12882","4.01675","2.42761","1.15857","3.16183","4.632","2.12878","1.47506","2.5",
"서울특별시","35-39세","가족돌봄","인원","명","","","","1463.743","768.613","878.933","975.602","784.891","503.301","985.281","387.542",
"서울특별시","35-39세","가족돌봄","비율","%","","","","1.47255",".72398",".84532","1.01364",".88636",".65139","1.47506",".6",
"서울특별시","35-39세","육아","인원","명","40750.712","33771.383","42738.362","45544.424","50481.98","46192.41","46181.308","45784.893","43452.864","40623.285","41141.128",
"서울특별시","35-39세","육아","비율","%","2.11629","1.679","2.15849","45.81854","47.55054","44.42613","47.9819","51.70377","56.23804","60.81714","62.9",
"서울특별시","40-44세","경력단절여성 전체","인원","명","58485.251","73270.473","71247.56","80759.145","88456.288","72579.861","84098.724","74272.725","77279.058","56719.176","57947.8",
"서울특별시","40-44세","경력단절여성 전체","비율","%","3.03728","3.64276","3.59834","100","100","100","100","100","100","100","100",
"서울특별시","40-44세","결혼준비","인원","명","25157.097","31264.748","29018.856","27942.147","33257.539","19601.353","25365.259","19138.47","11725.812","10307.598","10777.992",
"서울특별시","40-44세","결혼준비","비율","%","1.30647","1.55438","1.46559","34.59936","37.59771","27.0066","30.16129","25.76783","15.17334","18.17304","18.6",
"서울특별시","40-44세","임신, 출산","인원","명","7419.269","14390.849","13920.006","12230.657","19763.698","15376.098","15106.247","17911.645","10888.254","12516.369","7718.711",
"서울특별시","40-44세","임신, 출산","비율","%",".3853",".71546",".70303","15.14461","22.3429","21.18508","17.96252","24.11605","14.08953","22.06726","13.3",
"서울특별시","40-44세","자녀교육(초등학생)","인원","명","5285.008","5308.914","3948.993","7361.274","6045.454","3780.949","4750.74","5187.164","5807.131","4172.123","2200.853",
"서울특별시","40-44세","자녀교육(초등학생)","비율","%",".27446",".26394",".19944","9.1151","6.8344","5.20936","5.649","6.98394","7.5145","7.35575","3.8",
"서울특별시","40-44세","가족돌봄","인원","명","","","","4332.244","1918.27","4162.466","2445.249","2453.65","1340.155","490.838","1516.86",
"서울특별시","40-44세","가족돌봄","비율","%","","","","5.3644","2.16861","5.73502","2.90759","3.30357","1.73418",".86538","2.6",
"서울특별시","40-44세","육아","인원","명","20623.877","22305.962","24359.705","28892.823","27471.327","29658.995","36431.229","29581.796","47517.706","29232.248","35733.384",
"서울특별시","40-44세","육아","비율","%","1.07105","1.10898","1.23028","35.77653","31.05639","40.86395","43.3196","39.82861","61.48846","51.53856","61.7",
"서울특별시","45-49세","경력단절여성 전체","인원","명","37142.238","34563.009","28068.328","42331.013","46690.929","51107.7","56128.729","59404.176","51551.179","45084.04","46826.809",
"서울특별시","45-49세","경력단절여성 전체","비율","%","1.92889","1.71836","1.41758","100","100","100","100","100","100","100","100",
"서울특별시","45-49세","결혼준비","인원","명","20660.663","19490.114","13775.409","18318.889","22280.092","20669.701","22248.616","18283.068","13944.741","11146.86","9747.782",
"서울특별시","45-49세","결혼준비","비율","%","1.07296",".96898",".69572","43.27534","47.71825","40.44342","39.63855","30.77741","27.05029","24.72463","20.8",
"서울특별시","45-49세","임신, 출산","인원","명","3716.612","5307.102","5280.482","3625.803","7039.019","7605.74","5377.278","10628.268","10189.686","11642.276","7350.995",
"서울특별시","45-49세","임신, 출산","비율","%",".19301",".26385",".26669","8.56536","15.07577","14.88179","9.58026","17.89145","19.76616","25.8235","15.7",
"서울특별시","45-49세","자녀교육(초등학생)","인원","명","2819.071","3834.348","1874.532","2542.305","2892.663","4931.107","5690.542","4618.152","3254.381","2229.372","2227.274",
"서울특별시","45-49세","자녀교육(초등학생)","비율","%",".1464",".19063",".09467","6.00577","6.19534","9.64846","10.13838","7.77412","6.31291","4.94493","4.8",
"서울특별시","45-49세","가족돌봄","인원","명","","","","7221.418","4239.19","5067.928","6124.836","4301.918","2855.782","1981.96","2284.899",
"서울특별시","45-49세","가족돌봄","비율","%","","","","17.0594","9.07926","9.91617","10.91212","7.24178","5.5397","4.39615","4.9",
"서울특별시","45-49세","육아","인원","명","9945.892","5931.445","7137.905","10622.598","10239.965","12833.224","16687.457","21572.77","21306.589","18083.572","25215.859",
"서울특별시","45-49세","육아","비율","%",".51651",".29489",".3605","25.09413","21.93138","25.11016","29.73069","36.31524","41.33094","40.11081","53.8",
"서울특별시","50-54세","경력단절여성 전체","인원","명","27779.679","25588.486","25707.086","35659.248","30301.838","30862.586","36154.921","35327.601","35406.62","23062.492","29842.267",
"서울특별시","50-54세","경력단절여성 전체","비율","%","1.44267","1.27217","1.29833","100","100","100","100","100","100","100","100",
"서울특별시","50-54세","결혼준비","인원","명","19648.567","17872.621","16313.124","14276.65","15078.894","12894.617","15329.242","15618.005","13222.055","7329.671","8118.424",
"서울특별시","50-54세","결혼준비","비율","%","1.0204",".88857",".82389","40.03632","49.76231","41.78074","42.39877","44.20907","37.34345","31.78178","27.2",
"서울특별시","50-54세","임신, 출산","인원","명","2704.697","3510.53","2290.484","3623.689","3767.856","5241.893","4436.221","5286.094","4567.619","3361.26","3094.8",
"서울특별시","50-54세","임신, 출산","비율","%",".14046",".17453",".11568","10.16199","12.43441","16.98462","12.27003","14.96307","12.90047","14.57457","10.4",
"서울특별시","50-54세","자녀교육(초등학생)","인원","명","1755.28","1018.475","1263.626","1086.834","401.441","1525.299","1388.476","1922.216","961.604","720.27","691.416",
"서울특별시","50-54세","자녀교육(초등학생)","비율","%",".09116",".05064",".06382","3.04783","1.32481","4.94223","3.84035","5.44112","2.71589","3.12312","2.3",
"서울특별시","50-54세","가족돌봄","인원","명","","","","10113.625","5762.381","5326.584","6211.474","6731.197","3803.234","3008.051","4822.931",
"서울특별시","50-54세","가족돌봄","비율","%","","","","28.36186","19.01661","17.25903","17.18016","19.05365","10.74159","13.04304","16.2",
"서울특별시","50-54세","육아","인원","명","3671.135","3186.86","5839.852","6558.45","5291.266","5874.193","8789.508","5770.089","12852.108","8643.24","13114.696",
"서울특별시","50-54세","육아","비율","%",".19065",".15844",".29494","18.392","17.46186","19.03338","24.31068","16.33309","36.2986","37.47748","43.9",
"서울특별시","초졸이하","경력단절여성 전체","인원","명","4504.413","6367.177","1891.165","2744.648","1842.755","2617.732","1052.167","726.921","524.474","0","554.224",
"서울특별시","초졸이하","경력단절여성 전체","비율","%",".23393",".31655",".09551","100","100","100","100","100","100","","100",
"서울특별시","초졸이하","결혼준비","인원","명","1246.736","3530.439","954.069","693.037","460.191","772.515","518.226","0","250.337","0","166.827",
"서울특별시","초졸이하","결혼준비","비율","%",".06475",".17552",".04819","25.25049","24.97299","29.51085","49.25321","0","47.73106","","30.1",
"서울특별시","초졸이하","임신, 출산","인원","명","1178.874","825.6","587.828","330.459","438.986","464.47","0","481.556","0","0","0",
"서울특별시","초졸이하","임신, 출산","비율","%",".06122",".04105",".02969","12.04012","23.82227","17.74322","0","66.24599","0","","0",
"서울특별시","초졸이하","자녀교육(초등학생)","인원","명","884.19","1489.944","0","0","0","269.385","0","0","0","0","0",
"서울특별시","초졸이하","자녀교육(초등학생)","비율","%",".04592",".07407","0","0","0","10.29078","0","0","0","","0",
"서울특별시","초졸이하","가족돌봄","인원","명","","","","1500.433","457.511","677.014","287.074","0","0","0","175.421",
"서울특별시","초졸이하","가족돌봄","비율","%","","","","54.66759","24.82755","25.86262","27.28407","0","0","","31.7",
"서울특별시","초졸이하","육아","인원","명","1194.613","521.194","349.268","220.719","486.067","434.348","246.867","245.365","274.137","0","211.976",
"서울특별시","초졸이하","육아","비율","%",".06204",".02591",".01764","8.0418","26.37719","16.59253","23.46272","33.75401","52.26894","","38.2",
"서울특별시","중졸","경력단절여성 전체","인원","명","8172.279","4301.924","5875.964","5459.277","3163.94","3753.953","6086.659","3600.547","3128.395","2619.649","1729.382",
"서울특별시","중졸","경력단절여성 전체","비율","%",".42441",".21388",".29676","100","100","100","100","100","100","100","100",
