"행정구역별","연령·교육정도별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"서울특별시","20-24세","실업률","%","0","0","0","0","0","0","13.53042","0","6.0391","0","0",
"서울특별시","20-24세","고용률","%","43.93482","48.55811","32.26586","29.82358","32.46975","36.69345","29.44408","34.15255","44.41642","42.21455","100",
"서울특별시","20-24세","경력단절여성 비율 1","%","14.55444","20.45338","32.34965","37.60024","33.61178","27.04396","22.22598","23.51695","18.34046","5.77855","5.7",
"서울특별시","20-24세","경력단절여성 비율 2","%","25.95986","39.76016","47.75975","53.57959","49.77293","42.71906","31.50123","35.71429","32.99619","10","11.2",
"서울특별시","25-29세","15-54세 기혼 여성","명","94319.492","86249.363","81535.479","70760.523","68622.587","68296.504","56382.805","59792.55","58347.314","48927.732","40446.727",
"서울특별시","25-29세","경제활동인구","명","52640.586","47404.167","45426.797","45444.624","40435.798","39503.101","34323.977","40824.201","38737.424","30287.964","29098.548",
"서울특별시","25-29세","취업자","명","49856.492","46429.239","43592.955","43765.268","38279.66","37436.059","32713.964","39622.425","36365.216","29759.164","27678.031",
"서울특별시","25-29세","실업자","명","2784.094","974.928","1833.842","1679.356","2156.138","2067.042","1610.013","1201.776","2372.208","528.8","1420.517",
"서울특별시","25-29세","비경제활동인구","명","41678.906","38845.196","36108.682","25315.899","28186.789","28793.403","22058.828","18968.349","19609.89","18639.768","11348.179",
"서울특별시","25-29세","비취업자(실업자+비경활)","명","44463","39820.124","37942.524","26995.255","30342.927","30860.445","23668.841","20170.125","21982.1","19168.568","12768.696",
"서울특별시","25-29세","경력단절여성","명","29852.592","23950.261","22384.982","17650.89","17295.637","15347.72","12996.216","12156.319","9680.562","8252.872","3627.593",
"서울특별시","25-29세","경제활동참가율","%","55.81093","54.96176","55.71415","64.22313","58.92491","57.84059","60.87668","68.2764","66.3911","61.90347","71.9",
"서울특별시","25-29세","실업률","%","5.28887","2.05663","4.03692","3.69539","5.33225","5.23261","4.69064","2.94378","6.12381","1.74591","4.9",
"서울특별시","25-29세","고용률","%","52.85916","53.8314","53.46501","61.84984","55.78289","54.81402","58.02117","66.26649","62.32543","60.82269","95.1",
"서울특별시","25-29세","경력단절여성 비율 1","%","31.6505","27.76862","27.45428","24.94454","25.204","22.47219","23.04996","20.33083","16.59127","16.86747","9",
"서울특별시","25-29세","경력단절여성 비율 2","%","67.1403","60.14612","58.99708","65.38516","57.00056","49.73266","54.90854","60.26893","44.03839","43.05419","28.4",
"서울특별시","30-34세","15-54세 기혼 여성","명","275835.414","266458.645","263018.742","258042.452","247952.995","240062.288","220805.14","195447.944","183990.284","169923.147","159475.963",
"서울특별시","30-34세","경제활동인구","명","144659.415","138174.887","155906.328","144182.498","141650.638","139082.512","139656.381","124020.149","122156.504","118044.537","97476.474",
"서울특별시","30-34세","취업자","명","138997.067","135608.272","152891.71","139813.977","139734.791","136240.542","133562.274","119044.672","118092.956","113957.347","93596.729",
"서울특별시","30-34세","실업자","명","5662.348","2566.615","3014.618","4368.521","1915.847","2841.97","6094.107","4975.477","4063.548","4087.19","3879.745",
"서울특별시","30-34세","비경제활동인구","명","131175.999","128283.758","107112.414","113859.954","106302.357","100979.776","81148.759","71427.795","61833.78","51878.61","61999.489",
"서울특별시","30-34세","비취업자(실업자+비경활)","명","136838.347","130850.373","110127.032","118228.475","108218.204","103821.746","87242.866","76403.272","65897.33","55965.8","65879.234",
"서울특별시","30-34세","경력단절여성","명","95226.115","99980.707","75993.565","79584.282","77538.158","71721.231","61191.054","51567.807","45037.467","30328.129","34795.514",
"서울특별시","30-34세","경제활동참가율","%","52.44411","51.85603","59.27575","55.8755","57.12802","57.93601","63.2487","63.45431","66.39291","69.46937","61.1",
"서울특별시","30-34세","실업률","%","3.91426","1.85751","1.93361","3.02986","1.35252","2.04337","4.36364","4.01183","3.32651","3.46241","4",
"서울특별시","30-34세","고용률","%","50.39131","50.8928","58.12959","54.18255","56.35536","56.75216","60.48875","60.90863","64.18434","67.06405","96",
"서울특별시","30-34세","경력단절여성 비율 1","%","34.5228","37.52204","28.89283","30.84155","31.27131","29.87609","27.71269","26.38442","24.47818","17.84814","21.8",
"서울특별시","30-34세","경력단절여성 비율 2","%","69.59023","76.40842","69.00537","67.31397","71.64983","69.08113","70.13875","67.49424","68.34491","54.19047","52.8",
"서울특별시","35-39세","15-54세 기혼 여성","명","358073.927","333756.72","317943.158","299849.935","295118.082","294069.704","295926.407","293985.762","281118.383","261808.966","246745.329",
"서울특별시","35-39세","경제활동인구","명","197420.118","194487.941","171380.762","155689.896","147594.641","146973.546","166981.771","177689.284","166254.98","144560.527","140034.43",
"서울특별시","35-39세","취업자","명","193898.997","191820.453","167430.86","149327.842","143232.586","145270.879","162600.97","173758.955","163275.848","142292.887","137407.528",
"서울특별시","35-39세","실업자","명","3521.121","2667.488","3949.902","6362.054","4362.055","1702.667","4380.801","3930.329","2979.132","2267.64","2626.902",
"서울특별시","35-39세","비경제활동인구","명","160653.809","139268.779","146562.396","144160.039","147523.441","147096.158","128944.636","116296.478","114863.403","117248.439","106710.899",
"서울특별시","35-39세","비취업자(실업자+비경활)","명","164174.93","141936.267","150512.298","150522.093","151885.496","148798.825","133325.437","120226.807","117842.54","119516.079","109337.801",
"서울특별시","35-39세","경력단절여성","명","98482.152","93221.625","97757.357","99401.729","106164.889","103975.761","96247.349","88552.33","77265.96","66795.782","65453.67",
"서울특별시","35-39세","경제활동참가율","%","55.1339","58.27237","53.90296","51.9226","50.01206","49.97915","56.42679","60.44146","59.14056","55.21603","56.8",
"서울특별시","35-39세","실업률","%","1.78357","1.37154","2.30475","4.08636","2.95543","1.15849","2.62352","2.21191","1.79191","1.56864","1.9",
"서울특별시","35-39세","고용률","%","54.15055","57.47314","52.66063","49.80086","48.53399","49.40015","54.94642","59.10455","58.08082","54.34989","98.1",
"서울특별시","35-39세","경력단절여성 비율 1","%","27.5033","27.93101","30.7468","33.15049","35.9737","35.35752","32.52408","30.1213","27.4852","25.51318","26.5",
"서울특별시","35-39세","경력단절여성 비율 2","%","59.98611","65.67851","64.94975","66.03797","69.89798","69.87674","72.18979","73.6544","65.56712","55.88853","59.9",
"서울특별시","40-44세","15-54세 기혼 여성","명","393175.812","398905.674","398469.04","376833.526","375831.035","356125.076","326984.181","313368.563","295083.652","281106.74","274166.596",
"서울특별시","40-44세","경제활동인구","명","270722.122","258453.569","250888.627","224210.252","210639.84","226141.197","188042.302","193139.713","164982.976","172631.542","168876.003",
"서울특별시","40-44세","취업자","명","263659.877","249207.917","242147.051","219111.084","205105.5","219266.215","178469.041","186702.841","162078.633","168812.258","164468.979",
"서울특별시","40-44세","실업자","명","7062.245","9245.652","8741.576","5099.168","5534.34","6874.982","9573.261","6436.872","2904.343","3819.284","4407.024",
"서울특별시","40-44세","비경제활동인구","명","122453.69","140452.105","147580.413","152623.274","165191.195","129983.879","138941.879","120228.85","130100.676","108475.198","105290.593",
"서울특별시","40-44세","비취업자(실업자+비경활)","명","129515.935","149697.757","156321.989","157722.442","170725.535","136858.861","148515.14","126665.722","133005.02","112294.482","109697.617",
"서울특별시","40-44세","경력단절여성","명","58485.251","73270.473","71247.56","80759.145","88456.288","72579.861","84098.724","74272.725","77279.058","56719.176","57947.8",
"서울특별시","40-44세","경제활동참가율","%","68.85523","64.79065","62.96314","59.49849","56.04642","63.5005","57.50807","61.6334","55.91058","61.41138","61.6",
"서울특별시","40-44세","실업률","%","2.60867","3.5773","3.48425","2.27428","2.62739","3.04013","5.09101","3.33275","1.76039","2.21239","2.6",
"서울특별시","40-44세","고용률","%","67.05903","62.47289","60.76935","58.14533","54.57386","61.57","54.58033","59.57931","54.92633","60.05273","97.4",
"서울특별시","40-44세","경력단절여성 비율 1","%","14.87509","18.36787","17.88033","21.43099","23.53619","20.38044","25.71951","23.7014","26.18886","20.1771","21.1",
"서울특별시","40-44세","경력단절여성 비율 2","%","45.1568","48.94561","45.57744","51.20333","51.81198","53.03264","56.62636","58.6368","58.10236","50.50932","52.8",
"서울특별시","45-49세","15-54세 기혼 여성","명","406088.908","399843.021","380040.219","386223.766","394314.876","393147.738","390306.142","385504.468","365331.371","357479.719","336793.069",
"서울특별시","45-49세","경제활동인구","명","264342.805","265359.874","262385.102","268994.647","268779.604","260992.733","262237.274","251638.902","245419.948","239818.419","215437.526",
"서울특별시","45-49세","취업자","명","259883.242","261330.544","254945.279","256229.437","261159.468","255796.601","252804.232","242468.116","240309.974","231138.279","211944.076",
"서울특별시","45-49세","실업자","명","4459.563","4029.33","7439.823","12765.21","7620.136","5196.132","9433.042","9170.786","5109.974","8680.14","3493.45",
"서울특별시","45-49세","비경제활동인구","명","141746.103","134483.147","117655.117","117229.119","125535.272","132155.005","128068.868","133865.566","119911.423","117661.3","121355.543",
"서울특별시","45-49세","비취업자(실업자+비경활)","명","146205.666","138512.477","125094.94","129994.329","133155.408","137351.137","137501.91","143036.352","125021.4","126341.44","124848.993",
"서울특별시","45-49세","경력단절여성","명","37142.238","34563.009","28068.328","42331.013","46690.929","51107.7","56128.729","59404.176","51551.179","45084.04","46826.809",
"서울특별시","45-49세","경제활동참가율","%","65.09481","66.36601","69.0414","69.64736","68.1637","66.38541","67.18759","65.27522","67.17735","67.08588","64",
"서울특별시","45-49세","실업률","%","1.68704","1.51844","2.83546","4.74553","2.83509","1.99091","3.59714","3.64442","2.08213","3.61946","1.6",
"서울특별시","45-49세","고용률","%","63.99664","65.35829","67.08376","66.34222","66.2312","65.06373","64.77075","62.89632","65.77863","64.65773","98.4",
"서울특별시","45-49세","경력단절여성 비율 1","%","9.14633","8.64414","7.38562","10.96023","11.84103","12.99962","14.38069","15.40946","14.1108","12.61164","13.9",
"서울특별시","45-49세","경력단절여성 비율 2","%","25.4041","24.95299","22.43762","32.56374","35.06499","37.20952","40.82033","41.53082","41.23388","35.68429","37.5",
"서울특별시","50-54세","15-54세 기혼 여성","명","429195.52","430831.237","431700.226","419828.846","401274.334","390072.136","385925.797","375248.726","373023.569","372654.543","369207.238",
"서울특별시","50-54세","경제활동인구","명","273415.558","276467.698","266686.767","283205.568","268355.599","241802.845","252482.482","247421.362","240081.816","249728.463","237569.671",
"서울특별시","50-54세","취업자","명","268095.192","271901.69","262263.465","276510.622","256448.947","237035.649","246340.821","240109.822","231404.18","235780.145","227662.239",
"서울특별시","50-54세","실업자","명","5320.366","4566.008","4423.302","6694.946","11906.652","4767.196","6141.661","7311.54","8677.636","13948.318","9907.432",
"서울특별시","50-54세","비경제활동인구","명","155779.962","154363.539","165013.459","136623.278","132918.735","148269.291","133443.315","127827.364","132941.753","122926.08","131637.567",
"서울특별시","50-54세","비취업자(실업자+비경활)","명","161100.328","158929.547","169436.761","143318.224","144825.387","153036.487","139584.976","135138.904","141619.39","136874.398","141544.999",
